x,xp,y,yp,t,p
4.486497025936841965e-03,6.521768518723547459e-04,-3.524187777657061815e-04,1.450683688744902611e-03,-3.208506724194926107e-11,1.947298273444175720e-02
-5.388371646404266357e-03,-1.277231960557401180e-03,1.219340410898439586e-04,1.750333613017573953e-04,1.545010820669379115e-11,-9.409368969500064850e-03
-1.004781690426170826e-03,-1.355802669422701001e-04,-1.815103751141577959e-04,9.545792709104716778e-04,-4.767119858584134562e-13,3.064671065658330917e-03
4.157044924795627594e-03,-3.804241714533418417e-04,-6.857674452476203442e-04,1.973662991076707840e-03,-3.199201667469786514e-11,1.936578750610351562e-02
-5.411329213529825211e-03,-1.011791988275945187e-03,-3.851063593174330890e-05,1.961967354873195291e-04,1.368000764750965104e-11,-9.109462611377239227e-03
3.566981758922338486e-03,3.781190316658467054e-04,-3.566955565474927425e-04,1.483598956838250160e-03,-2.190402199897523161e-11,1.652339845895767212e-02
-6.095520686358213425e-03,-1.557101844809949398e-03,1.928247547766659409e-05,1.951217564055696130e-05,1.598684205850187112e-11,-1.089534815400838852e-02
4.415766801685094833e-03,9.303940460085868835e-04,-2.266373485326766968e-04,1.209181267768144608e-03,-2.683679493908908142e-11,1.876954548060894012e-02
3.884688485413789749e-03,9.424945455975830555e-04,-3.687996359076350927e-04,1.303586876019835472e-03,-2.785394657978113031e-11,1.710847206413745880e-02
-4.167976789176464081e-03,-1.153124147094786167e-03,-1.170762625406496227e-04,2.123260492226108909e-04,7.696471064633225723e-12,-5.491472315043210983e-03
2.388361841440200806e-03,-4.539201108855195343e-05,-5.732015124522149563e-04,1.752229873090982437e-03,-1.945545807791049242e-11,1.334350556135177612e-02
-6.144232116639614105e-03,-9.111073450185358524e-04,-2.852254256140440702e-04,7.584541890537366271e-05,1.294647895833112017e-11,-1.029528025537729263e-02
1.895138295367360115e-03,-5.791996372863650322e-04,-6.837642868049442768e-04,1.593434484675526619e-03,-2.152713424186103452e-11,1.210255734622478485e-02
-9.033797541633248329e-04,-1.469545764848589897e-03,-2.746302634477615356e-04,1.036962727084755898e-03,-6.876731389188206478e-12,3.819023026153445244e-03
-9.151562699116766453e-04,9.049011277966201305e-04,-2.515197556931525469e-04,3.810647176578640938e-04,-8.283201381742433256e-12,3.572713350877165794e-03
4.425905179232358932e-03,1.697682018857449293e-04,-4.792626714333891869e-04,1.888286671601235867e-03,-2.947844399137089511e-11,2.006822451949119568e-02
-6.280907895416021347e-03,-1.372857834212481976e-03,-1.987256109714508057e-05,-1.088455337594496086e-05,1.640476122999334763e-11,-1.094989664852619171e-02
-9.766161674633622169e-04,7.509525166824460030e-04,-4.560940724331885576e-04,9.706887649372220039e-04,-5.868971107714227031e-12,3.700472647324204445e-03
-3.838817123323678970e-03,-3.758845850825309753e-04,-6.252495222724974155e-04,9.947330690920352936e-04,2.135082041720970381e-12,-3.684324212372303009e-03
-6.184661760926246643e-03,-2.576620783656835556e-03,-3.103333001490682364e-04,4.709581844508647919e-04,1.216447775842510737e-11,-1.029102411121129990e-02
-4.734528716653585434e-03,-8.156306575983762741e-04,-3.243774990551173687e-04,5.332868895493447781e-04,9.117649343859390854e-12,-6.746939383447170258e-03
-2.783874748274683952e-03,-9.778600651770830154e-04,-5.136311519891023636e-04,9.058582363650202751e-04,1.210206522668511031e-12,-9.191673598252236843e-04
-3.082904499024152756e-03,-1.767821609973907471e-03,-7.212451891973614693e-04,1.334212371148169041e-03,-2.491084378705710201e-12,-1.541370991617441177e-03
-5.396617110818624496e-03,-2.187032485380768776e-03,-7.434561666741501540e-06,3.587293613236397505e-04,1.265312854492606220e-11,-8.648251183331012726e-03
2.700127515709027648e-05,-1.261141733266413212e-03,-6.307474104687571526e-04,1.579462550580501556e-03,-1.262738438118082840e-11,6.697233766317367554e-03
-6.307298783212900162e-03,-2.044184366241097450e-03,-4.721493169199675322e-04,4.557934298645704985e-04,1.297475928779823207e-11,-1.051712408661842346e-02
-3.884458681568503380e-03,-7.231612107716500759e-04,-1.427742099622264504e-04,7.116508204489946365e-04,9.437383166610580076e-12,-4.732972476631402969e-03
4.984276369214057922e-03,7.122477982193231583e-04,-1.250176137546077371e-04,1.097853179089725018e-03,-3.594919847915711841e-11,2.076454833149909973e-02
-5.765913985669612885e-03,-1.045720069669187069e-03,-1.162729386123828590e-04,2.520596899557858706e-04,1.602482729845533527e-11,-9.810976684093475342e-03
3.957440494559705257e-04,-1.757261052262037992e-04,-7.437538006342947483e-04,1.689046272076666355e-03,-1.550473638367577678e-11,8.391054347157478333e-03
-2.436669077724218369e-03,-1.972061349079012871e-03,-7.693325751461088657e-04,1.307278289459645748e-03,-4.046488838449491254e-12,3.858248819597065449e-04
-2.031218260526657104e-03,-1.170100411400198936e-03,-7.530682487413287163e-04,1.604742370545864105e-03,-5.805751712717466262e-12,1.339893555268645287e-03
-7.519256905652582645e-04,-1.591078937053680420e-03,-3.401385911274701357e-04,1.161627471446990967e-03,-6.663566400055831451e-12,4.043442197144031525e-03
3.442912129685282707e-03,-4.107149143237620592e-04,-7.147738942876458168e-04,2.010440221056342125e-03,-2.820722128094033110e-11,1.757229864597320557e-02
3.464439418166875839e-03,5.519328406080603600e-04,-3.286822757218033075e-04,1.254281378351151943e-03,-2.700490005225208989e-11,1.648349687457084656e-02
4.320444073528051376e-03,-1.027592225000262260e-04,-3.808408218901604414e-04,1.688543241471052170e-03,-2.843588906009664186e-11,1.899622939527034760e-02
1.804720144718885422e-03,3.236980992369353771e-04,-2.209670055890455842e-04,1.146462047472596169e-03,-1.383584219416533756e-11,1.103654131293296814e-02
4.971650894731283188e-03,8.411453745793551207e-05,-4.074697790201753378e-04,1.702301204204559326e-03,-3.369236833972166778e-11,2.116984501481056213e-02
-1.095692976377904415e-03,-4.143690457567572594e-04,-7.851874106563627720e-04,1.591390348039567471e-03,-1.129125092036442624e-11,4.154353868216276169e-03
-7.683089934289455414e-03,-8.459695964120328426e-04,1.679407723713666201e-04,-3.656668122857809067e-04,2.640188241642693612e-11,-1.530898921191692352e-02
8.541881834389641881e-05,-9.076108108274638653e-04,-8.923406130634248257e-04,1.900404109619557858e-03,-1.419921905748688928e-11,7.453938480466604233e-03
-4.519206471741199493e-03,-1.354362349957227707e-03,-6.416209507733583450e-04,7.196165388450026512e-04,3.227814716899590763e-12,-5.509043578058481216e-03
1.691221608780324459e-03,-1.131423559854738414e-04,-6.023501628078520298e-04,1.477483194321393967e-03,-1.872464856778055520e-11,1.139844395220279694e-02
1.995892263948917389e-03,-1.162556698545813560e-03,-6.704977713525295258e-04,1.980889588594436646e-03,-2.116854955214186873e-11,1.224275771528482437e-02
-8.598239510320127010e-04,-6.433214293792843819e-04,-7.980437949299812317e-04,1.638868357986211777e-03,-1.026681257371153677e-11,4.743969533592462540e-03
3.168801544234156609e-03,-6.166439270600676537e-04,-4.126295971218496561e-04,1.538850367069244385e-03,-2.470928323061727383e-11,1.525479182600975037e-02
-3.435988444834947586e-03,-1.510496600531041622e-03,-4.603390989359468222e-04,1.270286971703171730e-03,4.293788415099530908e-12,-2.872106619179248810e-03
5.278953816741704941e-03,7.722663576714694500e-04,-1.697286934358999133e-04,1.197619130834937096e-03,-3.897108677430871637e-11,2.212968096137046814e-02
-3.903162200003862381e-03,-1.802936196327209473e-03,-1.162358312285505235e-04,5.046309670433402061e-04,6.467190064723959964e-12,-4.710251465439796448e-03
4.681785940192639828e-04,-9.833325166255235672e-04,-4.438143223524093628e-04,1.560896867886185646e-03,-9.754669294537166024e-12,7.736385799944400787e-03
2.002979861572384834e-03,-1.807264925446361303e-05,-3.904399927705526352e-04,1.661484478972852230e-03,-1.918209167894868727e-11,1.239342428743839264e-02
-3.374572610482573509e-03,-3.983450296800583601e-04,-4.532610473688691854e-04,1.219217199832201004e-03,5.028216558400355751e-12,-2.922435058280825615e-03
-7.421974558383226395e-03,-1.609251718036830425e-03,-2.203994226874783635e-04,4.667132816393859684e-05,2.045404123851568556e-11,-1.383453421294689178e-02
1.077337772585451603e-03,-3.082830517087131739e-04,-4.961242666468024254e-04,1.691046869382262230e-03,-1.308145865935861352e-11,9.333178400993347168e-03
2.342929830774664879e-03,-1.630650018341839314e-03,-7.799302693456411362e-04,2.325238427147269249e-03,-2.281490101008198934e-11,1.389916986227035522e-02
1.403448870405554771e-03,7.705994066782295704e-04,-4.104710242245346308e-04,1.342028379440307617e-03,-1.193452454917309780e-11,1.060559414327144623e-02
-9.957442525774240494e-04,-1.029952894896268845e-03,-1.033787149935960770e-03,1.903054653666913509e-03,-9.854861718339158472e-12,5.098092835396528244e-03
-1.666703145019710064e-03,2.648926747497171164e-04,-4.157861112616956234e-04,8.620312437415122986e-04,-2.767977687334610692e-12,1.831194385886192322e-03
-4.410401917994022369e-03,-2.140713855624198914e-03,-6.638321792706847191e-04,9.263911633752286434e-04,3.723914406006390010e-12,-5.151432473212480545e-03
-1.604889635927975178e-03,-6.762985722161829472e-04,-7.525772671215236187e-04,1.393297920003533363e-03,-6.325688237107662815e-12,2.443471690639853477e-03
3.455366473644971848e-03,8.059778338065370917e-05,-5.892534973099827766e-04,1.729175099171698093e-03,-2.786299316270834936e-11,1.693382672965526581e-02
2.094676252454519272e-03,-3.989329561591148376e-04,-6.901045562699437141e-04,1.872155000455677509e-03,-2.167174426026541312e-11,1.327902171760797501e-02
4.179621580988168716e-03,6.671577575616538525e-04,-6.385811138898134232e-04,1.660321373492479324e-03,-3.155491146156208515e-11,1.940062083303928375e-02
-6.185419391840696335e-03,-3.586281673051416874e-04,-3.136952873319387436e-04,2.304622466908767819e-04,1.580643255172375916e-11,-1.051887404173612595e-02
-5.836132448166608810e-03,-1.753738615661859512e-03,-1.180514664156362414e-04,2.113878736054175533e-06,1.183831418311021011e-11,-9.810696355998516083e-03
-2.803867682814598083e-03,9.026296320371329784e-04,-1.487880894046611502e-07,2.315978636033833027e-04,5.698055308839267141e-12,-1.820425619371235371e-03
-6.913313176482915878e-03,-3.607186954468488693e-04,2.590789517853409052e-04,-5.099797272123396397e-04,2.212551496183490229e-11,-1.336637604981660843e-02
1.365847885608673096e-03,-1.735887373797595501e-03,-8.051400654949247837e-04,2.140619792044162750e-03,-1.957728770762834358e-11,1.122490782290697098e-02
-3.151219338178634644e-03,-6.387229077517986298e-04,-7.067743572406470776e-04,1.200164784677326679e-03,-4.886948051091577483e-13,-1.682619098573923111e-03
-3.001709003001451492e-03,-1.087867771275341511e-03,-1.265903556486591697e-04,5.702373455278575420e-04,1.175935976198416721e-12,-2.693298738449811935e-03
1.790957903722301126e-04,-1.903221011161804199e-03,-8.658697479404509068e-04,1.889239531010389328e-03,-1.743282948551971856e-11,7.690776605159044266e-03
-6.758537143468856812e-03,-1.663761097006499767e-03,-4.280450229998677969e-04,3.448833303991705179e-04,1.674736217760486312e-11,-1.175708789378404617e-02
2.111619687639176846e-04,-2.649633388500660658e-04,-3.495491109788417816e-04,1.195547520183026791e-03,-9.267011637226207910e-12,6.609174888581037521e-03
-5.027087870985269547e-03,-2.065072068944573402e-03,-5.500221741385757923e-04,7.067823316901922226e-04,7.509970076369221204e-12,-7.033410016447305679e-03
3.226050641387701035e-03,-6.321445107460021973e-04,-7.670836639590561390e-04,2.048391615971922874e-03,-3.001496967636185786e-11,1.690522208809852600e-02
-3.864874830469489098e-03,-1.531955669634044170e-03,-6.064057815819978714e-04,7.128557190299034119e-04,2.313217434442293996e-13,-3.851519431918859482e-03
4.877424798905849457e-03,1.060932409018278122e-03,-1.504155225120484829e-04,1.042455318383872509e-03,-3.160117653666638660e-11,1.984437555074691772e-02
1.418905565515160561e-03,-1.299237599596381187e-03,-6.564531358890235424e-04,1.726928865537047386e-03,-1.677680390443914149e-11,1.082597393542528152e-02
4.592520650476217270e-03,-3.233090683352202177e-04,-4.705979663413017988e-04,1.571810804307460785e-03,-3.498108400168398191e-11,1.998120360076427460e-02
-2.600439358502626419e-03,-4.684277228079736233e-04,-4.440758202690631151e-04,9.415230015292763710e-04,-1.298774727088308767e-13,-9.072080138139426708e-04
-2.141742967069149017e-03,-1.169008319266140461e-03,-7.767892675474286079e-04,1.329365302808582783e-03,-4.972683289444779220e-12,1.271738670766353607e-03
-4.147768020629882812e-03,-8.148334454745054245e-04,-2.569416828919202089e-04,5.413609906099736691e-04,7.728261607053976689e-12,-5.158435087651014328e-03
3.338609589263796806e-03,-3.259863660787232220e-05,-5.632211687043309212e-04,1.903128577396273613e-03,-2.637993816445582951e-11,1.633320003747940063e-02
-1.432302757166326046e-03,-1.040683360770344734e-03,-6.890808581374585629e-04,1.517090713605284691e-03,-5.862934703698696737e-12,2.944953739643096924e-03
1.837627263739705086e-03,6.759980460628867149e-04,-6.079370505176484585e-04,1.561916433274745941e-03,-2.022057694894829893e-11,1.244443282485008240e-02
5.560683202929794788e-04,3.284940030425786972e-04,-3.758136008400470018e-04,1.495436998084187508e-03,-1.087001669231035805e-11,8.313776925206184387e-03
-4.388777073472738266e-03,1.986186107387766242e-04,-1.899737835628911853e-04,-4.537150016403757036e-05,5.072371342396131411e-12,-5.707485601305961609e-03
-5.364924669265747070e-03,-1.145806978456676006e-03,-1.902634539874270558e-04,2.813617757055908442e-04,1.211162333619730802e-11,-8.608253672719001770e-03
-5.039713345468044281e-03,-1.617703004740178585e-03,-1.853816938819363713e-04,4.183091223239898682e-04,1.145367741622882463e-11,-7.519138976931571960e-03
-1.928765093907713890e-03,-1.910303835757076740e-03,-6.674454198218882084e-04,1.527367508970201015e-03,-5.549626296702525607e-12,1.434576464816927910e-03
-4.258713219314813614e-03,-2.374788746237754822e-03,-7.170726894401013851e-04,1.262612873688340187e-03,2.750888059011025177e-12,-4.549462348222732544e-03
-5.338130053132772446e-03,-2.304357942193746567e-03,-2.460107789374887943e-04,5.771627766080200672e-04,9.378872678489358350e-12,-8.399630896747112274e-03
-3.728778567165136337e-03,-7.645128644071519375e-04,-4.530266451183706522e-04,1.047454192303121090e-03,5.372766034156262194e-12,-3.875483991578221321e-03
-5.891750101000070572e-03,-2.045389031991362572e-03,-2.789520367514342070e-04,3.734127967618405819e-04,1.006260526292823698e-11,-9.805914945900440216e-03
-3.111754776909947395e-03,-1.011905609630048275e-03,-5.087706958875060081e-04,1.407771022059023380e-03,3.306771956951282121e-12,-1.976679312065243721e-03
3.822149476036429405e-03,-3.029827785212546587e-04,-6.816797540523111820e-04,1.902283402159810066e-03,-2.985351896245269643e-11,1.815628819167613983e-02
-4.346589092165231705e-03,8.462031109957024455e-05,-4.279648419469594955e-04,6.107646040618419647e-04,7.034589490778619947e-12,-5.401434842497110367e-03
1.975040649995207787e-03,-3.580432166927494109e-05,-2.052587951766327024e-04,8.641132735647261143e-04,-1.858941646448730722e-11,1.140526123344898224e-02
-1.357838045805692673e-03,-1.006371690891683102e-03,-1.013496308587491512e-03,1.691698678769171238e-03,-1.017956205440206929e-11,3.884204896166920662e-03
-2.697615185752511024e-03,-3.958127053920179605e-04,-4.730086657218635082e-04,9.237450431101024151e-04,-1.003146675969401880e-12,-1.135514350607991219e-03
-7.225621957331895828e-04,-1.007482875138521194e-03,-5.615425761789083481e-04,1.306535908952355385e-03,-1.090539724496464302e-11,4.356890916824340820e-03
-3.231387119740247726e-03,-1.406672759912908077e-03,-4.734200774691998959e-04,1.005628029815852642e-03,3.930168365230690686e-13,-2.568878233432769775e-03
-3.486582776531577110e-03,-8.634510450065135956e-04,-3.279811935499310493e-04,7.420782349072396755e-04,5.283665865940534445e-12,-3.400431480258703232e-03
-2.124156337231397629e-03,-1.099808956496417522e-03,-2.393899048911407590e-04,1.139750471338629723e-03,2.094418388720598045e-12,2.873170305974781513e-04
-1.958829088835045695e-04,-2.080013742670416832e-03,-7.707210606895387173e-04,1.703163958154618740e-03,-1.651942124758498665e-11,6.518219597637653351e-03
-2.800723304972052574e-03,-1.359123969450592995e-03,-4.453512083273380995e-04,9.518502629362046719e-04,-6.847384530044020590e-13,-1.397519372403621674e-03
-7.520535960793495178e-03,-1.078505651094019413e-03,2.733009168878197670e-04,-4.800917813554406166e-04,2.430034992673135719e-11,-1.497316919267177582e-02
5.509410519152879715e-03,8.392904419451951981e-04,-1.828449167078360915e-04,1.139652682468295097e-03,-3.677237334076544073e-11,2.248999290168285370e-02
2.074021380394697189e-03,4.121135862078517675e-04,-4.779493028763681650e-04,1.811596099287271500e-03,-1.889204591376536513e-11,1.333231665194034576e-02
